"ID","visualization_type","color","reaction_time"
"170","pie chart","blue",440
"170","pie chart","yellow",809
"94","pie chart","yellow",5400.5
"94","bar chart","red",2266.7
"94","pie chart","green",1283.3
"94","bar chart","red",7916.7
"94","line chart","blue",1750
"94","pie chart","yellow",5383.3
"94","bar chart","blue",6516.6
"94","pie chart","blue",1717.1
"94","line chart","yellow",3183
"94","bar chart","yellow",3983.5
"94","pie chart","red",2383.3
"94","line chart","red",4716.4
"94","pie chart","blue",783.3
"94","pie chart","red",633.6
"94","line chart","yellow",2233.1
"94","pie chart","blue",2366.7
"94","pie chart","yellow",5666.9
"94","bar chart","yellow",1933.2
"94","line chart","green",2849.7
"94","pie chart","green",849.8
"94","bar chart","green",749.8
"94","pie chart","blue",2399.8
"94","bar chart","green",2083.2
"94","bar chart","red",2916.8
"94","bar chart","blue",5100.1
"94","bar chart","green",2999.8
"94","line chart","red",1099.6
"94","line chart","green",3999.8
"94","pie chart","green",3416.9
"94","pie chart","red",1099.9
"94","bar chart","red",3716.9
"94","bar chart","green",1582.9
"94","pie chart","green",2449.9
"94","pie chart","yellow",4449.8
"94","bar chart","blue",899.8
"94","bar chart","yellow",1683.4
"94","line chart","green",2033.2
"94","line chart","blue",5016.6
"94","line chart","red",3899.9
"94","line chart","yellow",2500
"94","line chart","green",1466.7
"94","bar chart","blue",883.2
"94","bar chart","yellow",766.8
"94","pie chart","red",5833.4
"94","line chart","blue",1050
"94","line chart","blue",1366.7
"94","line chart","red",2533.2
"94","line chart","yellow",900
"2","line chart","red",2515.7
"2","line chart","green",3044.8
"2","bar chart","yellow",2884.2
"2","pie chart","blue",3594.4
"2","bar chart","yellow",3083.6
"2","bar chart","green",1090.6
"2","pie chart","yellow",2324.2
"2","line chart","red",1449.2
"2","bar chart","red",1269.8
"2","pie chart","red",740.7
"2","bar chart","red",1631.5
"2","line chart","blue",1497.4
"2","bar chart","blue",1949.6
"2","pie chart","red",1779.8
"2","pie chart","yellow",2303.6
"2","line chart","yellow",2100.5
"2","bar chart","green",5666.4
"2","pie chart","green",974
"2","line chart","yellow",2077.9
"2","line chart","blue",2930
"2","bar chart","red",2056.6
"2","line chart","green",1258
"2","pie chart","yellow",1432
"2","bar chart","blue",2189.2
"2","line chart","red",2305.4
"2","pie chart","blue",1807.6
"2","line chart","red",1276.6
"2","pie chart","green",1653.3
"2","line chart","green",1501.1
"2","pie chart","red",2732.3
"2","pie chart","green",1101.3
"2","line chart","blue",1594
"2","line chart","green",863.3
"2","pie chart","green",4642.5
"2","pie chart","red",2182.3
